Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	BeWo_ctr1	BeWo_ctr2	BeWo_ctr3	BeWo_KD1	BeWo_KD2	BeWo_KD3	gene_biotype	external_gene_name	description
ENSG00000164976.9	2779.151139371525	0.904156188230956	0.058367772781346236	15.490674821841333	4.0105862943948314e-54	2.830744726334679e-52	3443.1215556046845	3735.204951829522	3687.2368203789033	1812.4047839706448	2075.0291721690687	1921.9095522763255	protein_coding	MYORG	myogenesis regulating glycosidase (putative) [Source:HGNC Symbol;Acc:HGNC:19918]
ENSG00000167889.13	428.6068592042733	0.9040248257944994	0.11011631415634228	8.209726530720706	2.2169283434122873e-16	2.2603061928106366e-15	635.9970769573716	527.7801010068604	513.1380993313184	311.9945637508152	303.20060963201007	279.5307045472641	protein_coding	MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]
ENSG00000176894.10	234.25841082696311	0.9027567953971852	0.1361512357198454	6.630544266632753	3.3445135287748665e-11	2.1922163813767888e-10	277.35974761878987	324.0588770993649	314.10843212744305	166.39710066710145	146.33640534322709	177.28990210585232	protein_coding	PXMP2	peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]
ENSG00000278619.5	761.2950788461768	0.897786739608767	0.08068648746335513	11.126853675672882	9.285540461157261e-29	2.1172668470022022e-27	1014.9538017259014	1033.7667687585003	924.4031936483309	549.2995198158292	522.1788276995729	523.1683614289262	protein_coding	MRM1	mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202]
ENSG00000175564.13	38.128955028435776	0.89712850318995	0.33357377795006277	2.689445521476971	0.0071570828103557655	0.015865122323940658	61.974156061341326	48.32456939201056	38.67401116283833	29.308580231137185	18.95003810200063	31.542375221286612	protein_coding	UCP3	uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]
ENSG00000115705.22	110.0050823864789	0.8959615887415794	0.19012374477706337	4.712518101261746	2.446743389473378e-6	9.392591187080992e-6	135.12397960915405	159.18681682074066	134.88740478746053	76.58048382974555	71.58903282978015	82.66277644199249	protein_coding	TPO	thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]
ENSG00000163406.11	53.128016468910275	0.89580902090029	0.27036657578049905	3.3133127433161906	9.219782218162374e-4	0.00243270651289083	75.18176309080751	61.590137460405614	70.74514237104573	41.599275166775364	31.583396836667717	38.0683838877597	protein_coding	SLC15A2	solute carrier family 15 member 2 [Source:HGNC Symbol;Acc:HGNC:10921]
ENSG00000196275.16	24.312020387378283	0.8936627477334831	0.39730595801349755	2.2493061825745966	0.02449302274904982	0.04815493254586548	32.51103268791676	36.00654189992944	26.41151981852374	19.854199511415512	13.686138629222677	17.40268977726158	protein_coding	GTF2IRD2	GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]
ENSG00000161980.6	1046.7096378503181	0.8928817684364635	0.07397957778111185	12.069300680226783	1.53432608796208e-33	4.4952859422406003e-32	1262.8504259712668	1383.4092414183415	1435.6547558497546	756.3504575777338	696.9402901958009	745.0526560890113	protein_coding	POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]
ENSG00000224420.4	46.98488064615383	0.8904196958034919	0.29196459408395853	3.0497523119102556	0.002290301640464682	0.005627184157141706	69.08594446182312	53.06227227358022	61.312456721572964	39.708399022831024	32.63617673122331	26.104034665892367	protein_coding	ADM5	adrenomedullin 5 (putative) [Source:HGNC Symbol;Acc:HGNC:27293]
ENSG00000112561.19	3318.1602249976086	0.8898389439727535	0.0493428941442289	18.033780940610438	1.0580308973182887e-72	1.4163020494446885e-70	4347.3346522373695	4331.207974330986	4251.3114222173745	2254.869801653619	2446.660474947192	2277.577024599109	protein_coding	TFEB	transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]
ENSG00000108242.13	59.36792431297569	0.8897495147824598	0.2791407731705872	3.187458086743638	0.001435292583158201	0.0036608448145993015	70.10191423332051	62.53767803671955	99.04319931946402	53.889970102413535	34.741736520334484	35.893047665602005	protein_coding	CYP2C18	cytochrome P450 family 2 subfamily C member 18 [Source:HGNC Symbol;Acc:HGNC:2620]
ENSG00000108852.16	398.1446821598834	0.8866869936769854	0.10302185639582402	8.606785246328828	7.513802479468992e-18	8.436321395603362e-17	512.048764834689	517.3571546674071	521.6275164158438	299.70386881517703	270.56443290078676	267.5663553253968	protein_coding	MPP2	MAGUK p55 scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:7220]
ENSG00000213398.8	617.3681254531035	0.8865134491227298	0.09628470239727147	9.207209733743248	3.347122601233828e-20	4.547167082411101e-19	810.7438776549242	846.1537346483418	746.1254348732956	388.57504758056075	490.5954308629052	422.0152270985933	protein_coding	LCAT	lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522]
ENSG00000133983.16	60.35116702291229	0.8836010043352975	0.2517278381626329	3.510144173106642	4.478637877199516e-4	0.0012458668749042293	87.37340034877629	72.9606243761728	74.51821663083483	40.653837094803194	45.26953546589039	41.331388220996246	protein_coding	COX16	cytochrome c oxidase assembly factor COX16 [Source:HGNC Symbol;Acc:HGNC:20213]
ENSG00000166224.18	2372.675274760217	0.8832063375777376	0.05182055135199277	17.043553465468364	3.902810292562196e-65	4.094786366412553e-63	3101.7557123815586	3091.824900512362	3039.2113162601245	1727.3153574931496	1644.4421952958323	1631.502166618273	protein_coding	SGPL1	sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:HGNC:10817]
ENSG00000147224.13	640.5856767800935	0.8781140207506343	0.08431281773607137	10.414952842632285	2.119025760105083e-25	4.082410918475401e-24	804.6480590259398	865.1045461746204	818.7571143742359	438.68326539508564	444.2731155024592	472.04796020822033	protein_coding	PRPS1	phosphoribosyl pyrophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9462]
ENSG00000165272.16	64.09896174502872	0.8780626290698839	0.2465521961488339	3.5613660830659644	3.6893026625268543e-4	0.001040266783070946	71.11788400481791	88.12127359719572	89.61051366999125	41.599275166775364	47.375095255001575	46.769728776390494	protein_coding	AQP3	aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]
ENSG00000136630.13	344.11533766390187	0.8763016593967028	0.11420582537226776	7.673003163720336	1.6801534344409196e-14	1.4748119010739739e-13	462.2662460313164	423.5506376123278	451.8256426097454	270.39528858403986	234.7699164858967	221.88429466008512	protein_coding	HLX	H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]
ENSG00000187193.9	387.3703680358631	0.8733843565966372	0.12126890487297051	7.2020470335038445	5.931522336755336e-13	4.54165083062805e-12	459.21833671682424	505.03912717532603	539.5496191498421	303.4856211030657	221.083777856674	295.8457262134468	protein_coding	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]
ENSG00000163638.13	664.8296265452665	0.8733479551497159	0.09549094990413744	9.145871478150156	5.915099029722329e-20	7.837001513099687e-19	819.8876055984008	866.9996273272483	895.1618681349653	544.5723294559683	431.6397567677921	430.7165719872241	protein_coding	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]
ENSG00000117834.13	53.473317709327276	0.8729398748048832	0.29029699501172535	3.0070579089860177	0.0026378950644960477	0.006407200776082376	46.734609488880345	87.1737330208818	73.57494806588755	41.599275166775364	33.68895662577889	38.0683838877597	protein_coding	SLC5A9	solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146]
ENSG00000198964.14	1509.0000988552447	0.8708856147550971	0.07598459923169562	11.461343792832992	2.062889952089223e-30	5.174887750572125e-29	1966.917477618964	1847.7041238121685	2041.233174545906	1211.1061701963463	988.5603209876995	998.4793259703831	protein_coding	SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]
ENSG00000104140.7	1439.8963648456618	0.8682694607059358	0.06914303753563696	12.557583404669224	3.611968298850838e-36	1.2061643816033505e-34	1835.8573770957996	1871.3926382200168	1872.3881014203437	918.9658059569466	1108.5772289670367	1032.1970374138273	protein_coding	RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]
ENSG00000176974.21	5490.553768275868	0.8680752630603986	0.05459473485852568	15.900347630772261	6.301411077897738e-57	5.122948231287752e-55	6910.626385725306	7293.219815888338	7082.060385624151	4249.744133514892	3656.304573791566	3751.367315110949	protein_coding	SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]
ENSG00000160606.11	829.3473003322351	0.8659224201310746	0.07896647841152171	10.965696299871098	5.586883660497885e-28	1.2305408436909383e-26	1065.7522903007714	1038.50447164007	1110.2271009429444	635.3343843652964	574.8178224273524	551.4477323169763	protein_coding	TLCD1	TLC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25177]
ENSG00000185989.11	37.35868995663935	0.8658338482181555	0.370158098685678	2.3390920022889556	0.019330672508695745	0.03892202836035108	47.75057926037774	61.590137460405614	35.8442054679965	42.544713238747526	16.844478312889446	19.578025999419275	protein_coding	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]
ENSG00000066629.19	32.507089543470066	0.8656735540746853	0.34985030387226324	2.4744113253386186	0.013345594625379664	0.02789435278659524	47.75057926037774	40.7442447814991	37.73074259789105	30.254018303109355	17.897258207445038	20.665694110498123	protein_coding	EML1	EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]
ENSG00000144868.14	33.67442908155848	0.8653764732083605	0.3375657299231367	2.5635791684345612	0.01035990712020416	0.02211252752749556	40.63879085989595	51.16719112095236	38.67401116283833	24.58138987127635	26.319497363889763	20.665694110498123	protein_coding	TMEM108	transmembrane protein 108 [Source:HGNC Symbol;Acc:HGNC:28451]
ENSG00000224877.4	1183.8400658042374	0.8634186688666663	0.07324192160680684	11.788585688696939	4.4698413682928113e-32	1.2394231565509067e-30	1495.507503644171	1596.6058710889763	1493.1941383115386	921.802120172863	778.0043420765813	817.9264195312942	protein_coding	NDUFAF8	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]
ENSG00000054598.9	151.18612707056144	0.8613183767199858	0.1680037702202239	5.126780045417709	2.947395161381593e-7	1.2695465205529368e-6	186.93843795552138	192.3507369917283	205.63254715850624	100.21643562904973	128.43914713578204	93.53945755278099	protein_coding	FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]
ENSG00000180871.8	62.50228058607006	0.8609953557199496	0.26829318686506853	3.2091584798721184	0.0013312409299313373	0.003419604492965063	86.35743057727889	62.53767803671955	93.38358792978036	54.835408174385705	45.26953546589039	32.63004333236546	protein_coding	CXCR2	C-X-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:6027]
ENSG00000197774.14	433.24609566845186	0.8600310441788492	0.10197764545232445	8.433525213924675	3.3540537910837065e-17	3.606769201381426e-16	559.7993440950668	569.4718863646734	546.152499104473	282.685983519678	338.99512604690017	302.3717348799199	protein_coding	EME2	essential meiotic structure-specific endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:27289]
ENSG00000213903.9	760.3469932779201	0.858121508671844	0.0779253081002614	11.012102866090117	3.3411288094602685e-28	7.44347893160675e-27	994.6344062959533	1006.2880920453964	939.4954906874873	549.2995198158292	527.4427271723508	544.9217236505032	protein_coding	LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]
ENSG00000112137.19	566.2700639965697	0.8565514879450624	0.098307092485838	8.713018219600546	2.958890735694697e-18	3.4262233664330543e-17	666.4761701022936	792.14392179844765	731.0331378341392	446.24676997086294	383.21188161823494	378.5085026554393	protein_coding	PHACTR1	phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990]
ENSG00000149485.19	13145.553849386168	0.8565217244919737	0.04672147350754046	18.332506665350316	4.554249896972316e-75	6.487925908273956e-73	16891.51342091575	17080.36642863495	16843.003495698566	10070.806342647526	8901.254008467518	9086.379399952702	protein_coding	FADS1	fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]
ENSG00000136490.9	83.3773718536826	0.8530876481410778	0.21694646547641724	3.932249581792846	8.415462617764711e-5	2.613778258312893e-4	119.88443303669305	94.75405763139325	107.53261640398951	60.50803660621871	62.11401377877984	55.47107366502128	protein_coding	LIMD2	LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]
ENSG00000125863.20	350.47432222696165	0.8530197094122741	0.11201373086918004	7.61531379048975	2.630516191102947e-14	2.270520034210481e-13	459.21833671682424	437.7637462570368	456.5419854344818	255.26827943248517	222.1365577512296	271.91702776971215	protein_coding	MKKS	MKKS centrosomal shuttling protein [Source:HGNC Symbol;Acc:HGNC:7108]
ENSG00000181026.15	6320.77482502744	0.848127619872551	0.05064386483290598	16.746897628584577	5.965733643270563e-63	5.6831847860555404e-61	8158.237265124112	8006.71786985273	8219.642274950565	4886.969394024132	4377.458801562146	4275.623344650954	protein_coding	AEN	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]
ENSG00000111012.10	256.98239958622395	0.8474458146550209	0.14112090399213484	6.005104776697377	1.912083857242677e-9	1.0484053013864508e-8	379.97269454002713	318.3736336414813	292.4132551336557	158.8335960913241	207.39763922745132	184.90357888340426	protein_coding	CYP27B1	cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]
ENSG00000158186.13	536.0533420395147	0.8469683877320777	0.09222964850508054	9.183255075350544	4.182530962479257e-20	5.6147850882033e-19	655.3005026158222	711.6029728117634	700.8485437558263	409.3746851639484	373.73686256723465	365.45648532249317	protein_coding	MRAS	muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]
ENSG00000131018.25	1134.0422918230693	0.8461324840674639	0.08137552988966221	10.397873724628797	2.5352722014157423e-25	4.860210709084401e-24	1456.9006523272699	1408.9928369788176	1507.3431667857476	887.766349581865	693.7819505121341	849.4687947525808	protein_coding	SYNE1	spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]
ENSG00000241484.10	554.6201489851602	0.8453686833768048	0.10006408564118129	8.448272704036922	2.956441644299343e-17	3.1924635502559245e-16	716.2586889056661	788.3537594931919	633.8764756445697	413.1564374518371	409.5313789821247	366.544153433572	protein_coding	ARHGAP8	Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]
ENSG00000214954.9	42.761811088691765	0.8416539188108957	0.30740341607834254	2.7379458873560405	0.006182424766694003	0.01391717770038047	43.68670017438814	61.590137460405614	59.42591959167841	32.14489444705369	35.794516414890076	23.92869844373467	protein_coding	LRRC69	leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:HGNC:34303]
ENSG00000162004.19	103.06469702798776	0.8410934072196681	0.21046339173082207	3.9963881618681105	6.431624498106852e-5	2.0315350937063305e-4	137.15591915214884	124.12781549712517	134.88740478746053	51.9990939584692	82.11683177533605	88.10111699738674	protein_coding	CCDC78	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153]
ENSG00000130254.12	4987.386900742407	0.8373789331952025	0.06364060879893509	13.157934045552603	1.5321827153047226e-39	5.97782241287732e-38	6477.823263067415	6435.69559432423	6276.509031159177	4058.7656429765143	3266.776012805997	3408.751860121112	protein_coding	SAFB2	scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]
ENSG00000019485.14	142.227992006855	0.837237738892814	0.16873593809473356	4.961822290772242	6.983487530155492e-7	2.8802017096481934e-6	187.95440772701878	198.0359804496119	161.29892460598427	103.9981879169384	105.27798945555905	96.80246188601753	protein_coding	PRDM11	PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]
ENSG00000184232.9	5097.5992808560595	0.8367643711055962	0.048979387409852755	17.08401054720565	1.952266756688145e-65	2.090675737783001e-63	6639.362456735501	6476.439839105729	6494.404069661998	3890.4776661654682	3451.0124943532255	3633.8991591144336	protein_coding	OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]
ENSG00000166963.13	307.148611548598	0.8353079869288863	0.11873997444193718	7.034766436953754	1.995950582753801e-12	1.458499795247107e-11	386.0685131690115	416.9178535781303	377.30742597891054	199.4874331861273	236.87547627500786	226.2349671044005	protein_coding	MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
ENSG00000156398.13	684.9762476695532	0.8333777117784016	0.08973159811837407	9.287449786406437	1.5802920528795348e-20	2.197745341883354e-19	952.97964566456	814.884895629982	864.9772740566524	501.0821781452487	450.58979486979274	525.3436976510839	protein_coding	SFXN2	sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]
ENSG00000213199.8	718.6245708432074	0.8333743514280811	0.08543185709475463	9.754842979753613	1.7587262881631193e-22	2.8388255512055005e-21	926.5644316056276	932.3799270929096	903.6512852194908	554.9721482476622	457.95925413168186	536.2203787618724	protein_coding	ASIC3	acid sensing ion channel subunit 3 [Source:HGNC Symbol;Acc:HGNC:101]
ENSG00000177595.19	4232.081109025098	0.8317452739519516	0.04661704567559561	17.84208462586845	3.3303632423191223e-71	4.3094900355609446e-69	5508.588101058896	5502.368126655007	5248.346295366646	3126.5637040119573	2938.3086857046533	3068.311741353432	protein_coding	PIDD1	p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]
ENSG00000077044.11	2443.2839266984215	0.8315916930046994	0.06241624302295596	13.32332182664134	1.6939919785043805e-40	6.922186169004217e-39	3184.049263872848	3249.116636180475	2953.3738768499225	1757.569375796259	1896.0565900946185	1619.5378173964057	protein_coding	DGKD	diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]
ENSG00000087842.11	460.00511867174356	0.8313159003118161	0.09909396195467245	8.389168057404714	4.895944015017373e-17	5.217859894659559e-16	559.7993440950668	600.7407253830332	606.5216872610987	346.0303343418132	302.14782973745446	344.79079121199504	protein_coding	PIR	pirin [Source:HGNC Symbol;Acc:HGNC:30048]
ENSG00000180447.7	57.573920503288576	0.8310442035721876	0.26045283226781796	3.1907666211041352	0.0014189584887311678	0.0036233493525764794	80.2616119482945	63.48521861303348	77.34802232567667	37.81752287888669	47.375095255001575	39.15605199883855	protein_coding	GAS1	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]
ENSG00000214114.9	1290.9369689668704	0.82955874467793	0.07412379985801794	11.191530200379994	4.4862375115179833e-29	1.038186230683327e-27	1594.0565714794186	1610.8189797336854	1753.5362622369869	1029.5820603776901	887.4934511103628	870.1344888630789	protein_coding	MYCBP	MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]
ENSG00000254122.3	39.60547029502777	0.8294641059740163	0.314365988144275	2.6385300485920964	0.008326632071694673	0.01821839408331336	55.87833743235693	53.06227227358022	43.39035398757471	34.03577059099802	28.425057153000942	22.841030332655823	protein_coding	PCDHGB7	protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]
ENSG00000184984.10	142.3603970635163	0.8293472661112403	0.17881532033240968	4.638010124465403	3.5177955843237738e-6	1.3213432470580445e-5	186.93843795552138	194.24581814435618	165.07199886577337	86.98030262143939	127.38636724122645	93.53945755278099	protein_coding	CHRM5	cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]
ENSG00000131979.20	2161.0728004512994	0.8267566488339126	0.054936343144365456	15.049357156178113	3.486052738745226e-51	2.2649132605538022e-49	2694.3518340111013	2841.6741883654836	2754.344209646047	1529.7188004509667	1518.1086079491615	1628.2391622850364	protein_coding	GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]
ENSG00000249992.2	114.14160086195893	0.8249349397579593	0.1859824918863858	4.435551601609365	9.183682921034611e-6	3.277504674737427e-5	140.20382846664103	158.23927624442675	139.6037476121969	91.70749298130022	78.95849209166929	76.1367677755194	protein_coding	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]
ENSG00000111490.15	42.103614249101106	0.8240935077059367	0.29650890468162977	2.7793212773518214	0.005447261965066938	0.01243349754425392	50.798488574869936	56.852434578835954	53.766308201994754	30.254018303109355	31.583396836667717	29.367038999128916	protein_coding	TBC1D30	TBC1 domain family member 30 [Source:HGNC Symbol;Acc:HGNC:29164]
ENSG00000142686.8	519.3084594343649	0.823008978814534	0.10138137617294747	8.117950356193184	4.7412265029473975e-16	4.7133012252091665e-15	673.5879585027753	677.4915120644617	638.592818469306	329.0124490463142	429.53419697868094	367.63182154465085	protein_coding	C1orf216	chromosome 1 open reading frame 216 [Source:HGNC Symbol;Acc:HGNC:26800]
ENSG00000148798.11	2972.413543340104	0.8219965014373466	0.0536307099719238	15.326974076376572	5.049678911282614e-53	3.4695315988670985e-51	3787.5353081423027	3730.4672489479526	3874.947264803411	2278.5057534529233	2019.2318377576225	2143.793846936411	protein_coding	INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]
ENSG00000188368.11	60.58951539468595	0.8202081305612132	0.2735334935804736	2.9985656228965905	0.002712537336697114	0.00656590487361384	104.64488646423207	58.74751573146382	68.85860524115118	42.544713238747526	46.322315360445984	42.4190563320751	protein_coding	PRR19	proline rich 19 [Source:HGNC Symbol;Acc:HGNC:33728]
ENSG00000114405.11	314.4357910046128	0.8184479008017936	0.1234646284548919	6.629007117620053	3.379522888463274e-11	2.2132952936338135e-10	368.7970270535557	425.4457187649557	410.3218257520652	259.05003172037385	200.0281799655622	222.971962771164	protein_coding	C3orf14	chromosome 3 open reading frame 14 [Source:HGNC Symbol;Acc:HGNC:25024]
ENSG00000265241.8	882.1079068124048	0.8171376450948861	0.07737961992613407	10.560114483308638	4.5610521892066565e-26	9.056779845780175e-25	1154.141660421045	1131.3634481188355	1089.4751925141043	587.1170426947159	646.4068552571325	684.1432418685959	protein_coding	RBM8A	RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905]
ENSG00000188191.16	557.5579753887795	0.8161371566928507	0.09528641396396817	8.56509467342812	1.0798708095804878e-17	1.2011628890519923e-16	690.8594446182311	748.5570552880067	694.2456638011954	399.92030444422676	448.48423508068157	363.2811491003354	protein_coding	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]
ENSG00000137975.8	367.47754188462363	0.8151846798324737	0.11292518066773678	7.218803414900141	5.244700777256731e-13	4.0396683367679825e-12	449.0586390018502	493.66864025955886	464.08813395405997	297.8129926712327	265.3005334280088	234.93631199303132	protein_coding	CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]
ENSG00000111665.12	2782.0308932102193	0.813025334187604	0.06924616970572135	11.741087451374645	7.847091031612782e-32	2.1490234486575535e-30	3466.4888603491245	3518.2181598536317	3655.165689170696	2278.5057534529233	1784.461921271726	1989.3449751632143	protein_coding	CDCA3	cell division cycle associated 3 [Source:HGNC Symbol;Acc:HGNC:14624]
ENSG00000203772.8	90.93449165086335	0.8126558172784145	0.23020772408799475	3.5300979604306604	4.154058282601632e-4	0.0011601477879898945	102.61294692123728	138.34092414183417	106.58934783904223	59.56259853424654	87.38073124811402	51.12040122070589	protein_coding	SPRN	shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]
ENSG00000104549.12	3645.9527502108704	0.8112375212837858	0.04815875860912388	16.845067122018662	1.1403951706494303e-63	1.099879267692196e-61	4714.0997397479305	4650.5291485487805	4572.0227342994485	2733.261466071536	2684.5887311167558	2521.214681480771	protein_coding	SQLE	squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]
ENSG00000128591.16	906.0539530098342	0.8112218089886062	0.08235853353166211	9.849881660128615	6.862472840709845e-23	1.1384666481895564e-21	1100.295262531683	1203.3765319186944	1157.3905291903081	585.2261665507716	722.207007665135	667.828220202413	protein_coding	FLNC	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
ENSG00000124762.14	5405.07881743083	0.809916726505461	0.060846090690326114	13.310908183526557	2.000353076906698e-40	8.152620099266983e-39	7057.942002592429	6694.374171657933	6901.896089719221	4377.378273231135	3560.501603387007	3838.380763997257	protein_coding	CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]
ENSG00000169258.7	780.9876632288796	0.8095481343216525	0.0824269337067427	9.821403004045385	9.106716320010957e-23	1.4979776590797686e-21	974.3150108660054	993.0225239770014	1017.7867815781112	628.7163178614912	535.8649663287956	536.2203787618724	protein_coding	GPRIN1	G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]
ENSG00000197208.6	97.73291457715435	0.8093242832652505	0.21127264106536028	3.830710304865618	1.2777387075581958e-4	3.8595842691456185e-4	125.98025166567744	118.44257203924157	128.2845248328296	51.9990939584692	76.8529323025581	84.8381126641502	protein_coding	SLC22A4	solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]
ENSG00000131016.17	28401.301276090595	0.808852079450265	0.04161991030883051	19.434258109841494	3.960992232459758e-84	7.785605998181661e-82	36386.95736617933	36097.50579525557	36001.731318342696	21899.18206109131	19970.181819824997	20052.249295849655	protein_coding	AKAP12	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]
ENSG00000140307.11	2059.4480779659234	0.8076168763432208	0.07103285460914772	11.369624391235075	5.924196789884233e-30	1.448676027611376e-28	2450.519088851726	2658.7988571368946	2756.2307467759415	1666.807320886931	1355.9805041876007	1468.3519499564457	protein_coding	GTF2A2	general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]
ENSG00000163467.12	72.27008897023597	0.8071562796338548	0.22963640998579862	3.5149316246660174	4.39867225357596e-4	0.0012244510046779276	94.48518874925809	92.85897647876538	88.66724510504397	55.78084624635787	45.26953546589039	56.55874177610013	protein_coding	TSACC	TSSK6 activating cochaperone [Source:HGNC Symbol;Acc:HGNC:30636]
ENSG00000111641.12	115.50535270902004	0.8023979997288138	0.1841966376425872	4.356203294469341	1.3233787293241281e-5	4.6209635504711176e-5	152.3954657246098	147.8163299049735	140.54701617714417	92.6529310532724	73.69459261889133	85.92578077522904	protein_coding	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]
ENSG00000104267.10	1919.348778170807	0.8021230233101099	0.06618456745930736	12.119487277805115	8.327848773424703e-34	2.4725590010275103e-32	2418.008056163809	2522.3530141476886	2379.866589361978	1511.7554770834954	1254.913634310264	1429.195897957607	protein_coding	CA2	carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]
ENSG00000254093.9	500.91005395701995	0.8005108491047335	0.10561435157205463	7.579565060896015	3.467153021991681e-14	2.9581292376641107e-13	653.2685630728274	659.4882411144971	598.0322701765732	424.50169431550313	323.20342762856626	346.9661274341527	protein_coding	PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
ENSG00000154274.15	127.57831532302964	0.8002048111968016	0.17558371187559915	4.557397737232858	5.1791292476273134e-6	1.905271711849252e-5	149.34755641011762	171.5048443128218	165.07199886577337	88.87117876538373	88.4335111426696	102.24080244141177	protein_coding	C4orf19	chromosome 4 open reading frame 19 [Source:HGNC Symbol;Acc:HGNC:25618]
